fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,H_Distance,Year,Month,Date,Day of Week,Hour
7.7,-73.989335,40.768207000000004,-73.973697,40.747713,1.0,2.6320971921462823,2010,5,16,6,22
6.5,-73.980047,40.783892,-73.967285,40.789367,1.0,1.2349332626029703,2012,12,11,1,7
6.1,-73.959723,40.770813000000004,-73.96964799999999,40.753333000000005,1.0,2.1158110074483445,2009,3,23,0,18
8.5,-74.00676899999999,40.743683000000004,-73.991291,40.727821,2.0,2.193533609476027,2011,9,14,2,20
7.7,-73.9986,40.760999999999996,-73.9779,40.7772,1.0,2.5067271448078445,2011,10,22,5,20
24.0,-73.985012,40.719032,-73.96715,40.793518,1.0,8.418002685532052,2012,12,22,5,23
14.5,-73.978177,40.729553,-73.98729499999999,40.753107,2.0,2.729414419416777,2013,4,18,3,12
4.5,-73.983131,40.742272,-73.99279200000001,40.743015,1.0,0.8180898082954368,2014,12,4,3,21
7.3,-73.973675,40.787205,-73.97348199999999,40.764058,1.0,2.57388027389266,2009,2,2,0,21
3.7,-73.995938,40.73438,-74.002767,40.733709999999995,1.0,0.5801981158418127,2012,5,11,4,18
7.5,-73.973285,40.754217,-73.96956800000001,40.750077000000005,1.0,0.5567325376613952,2014,3,15,5,11
11.7,-73.992322,40.725168,-73.997354,40.683708,1.0,4.629614310890926,2009,7,24,4,20
8.9,-73.955663,40.764376,-73.97791600000001,40.752561,1.0,2.288879841644034,2010,1,15,4,15
7.3,-73.97125799999999,40.760514,-73.957637,40.782237,1.0,2.6739958106105552,2010,5,8,5,14
12.9,-73.98210300000001,40.771443,-73.944953,40.825045,2.0,6.730815031398512,2011,1,16,6,0
7.3,-73.9855251,40.7431625,-73.9805437,40.7457453,1.0,0.5085183776713832,2011,8,19,4,11
11.7,-74.016225,40.717528,-73.987565,40.741440000000004,1.0,3.591918667555064,2009,2,12,3,9
7.3,-73.968438,40.767666999999996,-73.96114,40.798557,1.0,3.4893391053699703,2012,4,10,1,12
6.9,-73.972639,40.745909000000005,-73.986456,40.755818,2.0,1.6027092560398182,2011,9,17,5,16
18.5,-73.96485138,40.71147156,-73.95664978,40.71021652,2.0,0.7052335941359525,2015,2,22,6,2
10.5,-73.992327,40.694362,-73.999957,40.723546999999996,5.0,3.308336701208241,2009,9,22,1,20
4.1,-73.96418100000001,40.761427000000005,-73.969334,40.763378,1.0,0.48519536987943784,2010,9,30,3,18
8.1,-73.962013,40.773514,-73.97972,40.754901000000004,2.0,2.5509669996237636,2011,9,4,6,19
14.9,-73.974663,40.752685,-74.010132,40.702078,1.0,6.37173149502081,2011,12,7,2,9
11.0,-74.005305,40.718661,-73.998729,40.751902,1.0,3.737527422436497,2014,4,7,0,21
14.0,-73.99466705,40.75127029,-73.97386169,40.78927231,1.0,4.574457296914223,2015,3,5,3,16
7.5,-73.99021912,40.73373032,-73.98566437,40.75219345,1.0,2.0885585674923206,2015,6,8,0,21
11.7,-73.99269,40.770032,-74.01338,40.717434999999995,1.0,6.102733298935628,2012,6,5,1,22
20.0,-73.783592,40.648665,-73.802423,40.705433,1.0,6.509000540774135,2012,11,1,3,16
25.5,-74.00590799999999,40.733129999999996,-73.937425,40.708657,1.0,6.380739962121509,2013,9,28,5,22
7.0,-73.988221,40.727903999999995,-73.990368,40.712559000000006,1.0,1.715852907714411,2013,11,4,0,20
4.0,-73.959052,40.809488,-73.963403,40.810567999999996,1.0,0.38537482947530954,2014,2,28,4,9
7.0,-73.993152,40.722575,-73.999888,40.734607000000004,1.0,1.453322235936727,2014,12,12,4,18
5.3,-73.99631,40.709315000000004,-74.011833,40.702822,1.0,1.4944526142244252,2009,6,7,6,10
45.0,-73.98154699999999,40.764745,-73.79037199999999,40.643798,1.0,20.989640915761335,2009,10,8,3,13
13.7,-73.989728,40.733712,-73.982197,40.740255,1.0,0.9653688951453638,2010,9,20,0,15
9.7,-73.97788299999999,40.748808000000004,-73.993562,40.751973,1.0,1.3668346999183165,2011,1,13,3,10
12.0,-73.98752594,40.72449875,-74.00791931,40.71175003,1.0,2.227896939750801,2015,3,25,2,9
5.3,-73.98655,40.760883,-73.988578,40.774032,1.0,1.4720432237957375,2009,1,15,3,12
5.3,-73.998202,40.740603,-74.007605,40.747837,6.0,1.1289553068655949,2010,8,16,0,21
7.7,-73.979564,40.735405,-73.955686,40.768065,1.0,4.151422580263307,2011,4,2,5,1
7.5,-73.979728489,40.7458024,-73.979119879,40.746652302,1.0,0.10751665980491233,2013,3,16,5,20
10.0,-73.979292,40.750409999999995,-73.988945,40.72696,1.0,2.7314086456733477,2013,4,19,4,20
6.0,-73.970157,40.760104999999996,-73.982247,40.742771999999995,1.0,2.1798625107710623,2013,7,14,6,1
45.0,-73.983137,40.731465,-73.983127,40.731442,2.0,0.0026927143139725074,2010,2,14,6,22
19.7,-73.990923,40.733995,-73.963663,40.674692,1.0,6.98309823602682,2011,12,1,3,23
5.5,-73.97104300000001,40.75439,-73.98313,40.761155,1.0,1.2658191220575623,2013,8,22,3,6
14.9,-73.982605,40.735478,-74.00348199999999,40.680743,1.0,6.3355461325159075,2009,3,2,0,20
4.9,-73.983109,40.775453999999996,-73.984085,40.765174,1.0,1.1460348893058143,2009,12,20,6,23
7.7,-73.989908,40.734016,-73.989112,40.757678000000006,2.0,2.631948738379169,2012,8,12,6,2
26.83,-73.953642,40.817170000000004,-73.87154,40.771582,5.0,8.571132793023306,2013,5,19,6,5
7.0,-73.98587799,40.75738525,-73.99959564,40.76150131,4.0,1.2427254363243319,2015,5,23,5,17
8.5,-73.98664000000001,40.761423,-74.001738,40.735564000000004,1.0,3.144114271505135,2010,8,25,2,22
30.1,-73.972755,40.677718,-73.872665,40.774488,5.0,13.671976728739013,2010,10,19,1,8
8.0,-73.96582,40.762609999999995,-73.94678,40.77219,1.0,1.92505479612125,2014,11,27,3,13
4.1,-73.96209499999999,40.770545,-73.96752,40.769008,5.0,0.48777319436047784,2009,3,16,0,16
13.0,-73.950992,40.777708000000004,-73.98226700000001,40.767821999999995,1.0,2.8538335463411078,2013,1,29,1,9
15.0,-73.992897,40.747612,-73.97685,40.78815,1.0,4.705837037603935,2014,9,8,0,9
20.27,-74.003787,40.737608,-74.01776,40.675087,1.0,7.051086228296128,2009,10,19,0,0
7.0,-73.978082,40.745748999999996,-73.965604,40.760977000000004,1.0,1.992966073203406,2014,1,18,5,20
39.83,-73.87466500000001,40.774127,-73.982505,40.7571,1.0,9.277274900395746,2014,7,7,0,12
57.33,-73.790237,40.643947,-73.981935,40.763232,1.0,20.905898635331596,2014,9,24,2,16
18.5,-73.9750061,40.79031372,-73.99128723,40.73282242,1.0,6.538152478944491,2015,2,20,4,0
6.9,-73.99689000000001,40.747479999999996,-73.98754,40.733082,1.0,1.7842862411465454,2009,12,13,6,5
5.3,-73.987928,40.74969,-73.974882,40.756543,5.0,1.337263825532922,2009,12,26,5,17
6.0,-73.954122,40.770317,-73.961762,40.757737,1.0,1.5397219519058312,2013,7,19,4,20
8.5,-74.00721800000001,40.718167,-73.992337,40.698882,3.0,2.48429869797449,2014,1,1,2,16
5.7,-73.989958,40.734395,-73.99564000000001,40.742438,1.0,1.0144054740523467,2009,5,27,2,9
8.1,-73.990938,40.74201,-73.986652,40.757546999999995,1.0,1.7649579190085176,2012,1,24,1,17
6.0,-73.988879,40.725782,-73.98708,40.736297,4.0,1.1790001267002097,2013,3,26,1,21
6.5,-73.988913,40.752978000000006,-73.973381,40.751475,1.0,1.3189623455848245,2011,3,29,1,15
9.5,-73.977245,40.746912,-73.981673,40.766546999999996,1.0,2.2149393082128794,2013,4,12,4,23
3.3,-73.961996,40.768568,-73.958656,40.772478,1.0,0.5178198517071491,2009,10,8,3,12
10.1,-73.944802,40.779461,-73.978574,40.746781,1.0,4.614642854336867,2009,12,15,1,19
6.1,-73.956838,40.771563,-73.94191,40.787143,1.0,2.1403662344594445,2010,1,1,4,1
4.5,-73.98583199999999,40.744962,-73.98994300000001,40.735479999999995,1.0,1.1097807990548798,2010,2,20,5,10
6.5,-74.002487,40.739887,-73.985895,40.758807,2.0,2.525770880096533,2010,8,22,6,0
8.9,-73.993713,40.752074,-73.977523,40.754153,1.0,1.3831943450296642,2011,12,22,3,12
16.1,-73.993167,40.741465000000005,-73.954187,40.778782,1.0,5.291180930669602,2012,6,5,1,18
11.0,-73.98785500000001,40.745725,-74.002455,40.71897,2.0,3.219335083560469,2013,5,11,5,12
7.5,-73.96685028,40.79391098,-73.98233032,40.77062988,1.0,2.8983333367710786,2015,5,25,0,13
4.9,-73.990645,40.761053000000004,-73.99900799999999,40.749593,1.0,1.4560334982479604,2011,7,9,5,3
12.0,-73.996624,40.737294,-73.99092900000001,40.755657,1.0,2.097477088012237,2013,7,2,1,13
8.0,-73.95172,40.773754,-73.963858,40.768184999999995,1.0,1.1950967117546158,2013,8,26,0,15
5.0,-73.962867,40.758359999999996,-73.960092,40.762182,1.0,0.48501569512803905,2013,11,13,2,9
7.7,-73.99419300000001,40.751021,-73.988845,40.769036,1.0,2.0531943171260325,2009,2,2,0,10
8.5,-73.873052,40.774087,-73.794687,40.667635,1.0,13.554613328517211,2010,4,1,3,0
11.5,-74.013125,40.707856,-73.998726,40.738421,1.0,3.608791377274458,2012,11,16,4,15
12.1,-73.997793,40.722568,-73.982442,40.757009000000004,1.0,4.042155803357703,2011,3,15,1,12
33.3,-73.863652,40.7693,-73.96772299999999,40.793802,5.0,9.17629652129522,2013,1,21,0,15
33.5,-73.95618499999999,40.7215,-73.967517,40.802512,1.0,9.05854164814164,2013,7,8,0,22
8.0,-73.963612,40.776932,-73.973962,40.763065000000005,2.0,1.7712301732962152,2014,7,30,2,8
6.1,-73.984313,40.743285,-73.996723,40.736292999999996,5.0,1.3029330769500838,2009,3,24,1,14
6.1,-73.958563,40.78082,-73.977127,40.787673,2.0,1.7388416066359988,2011,1,28,4,19
6.5,-73.984752,40.768435,-73.976958,40.758334000000005,2.0,1.300927566219029,2010,1,11,0,15
12.0,-73.9815,40.729944,-73.949106,40.777279,1.0,5.928656328363554,2014,5,25,6,2
6.5,-74.00474200000001,40.737558,-74.00853000000001,40.724722,1.0,1.4625514542544247,2014,6,5,3,7
11.8,-73.988074,40.719954,-73.98241999999999,40.762637,1.0,4.769976856127781,2009,4,4,5,3
12.1,-73.978678,40.724423,-73.97104300000001,40.765478,1.0,4.610196984127469,2009,10,29,3,11
4.5,-73.9788,40.729715,-73.988563,40.729721999999995,1.0,0.822660726519921,2010,6,28,0,20
21.0,-74.00670500000001,40.744221,-73.939359,40.848708,1.0,12.927732790900114,2009,1,5,0,0
5.5,-73.99319,40.733492,-73.987492,40.738562,1.0,0.7404764952328641,2013,6,25,1,20
7.0,-73.983087,40.726555,-73.98738,40.720078,1.0,0.8059676003535409,2014,4,25,4,23
6.1,-73.977863,40.684789,-73.96866700000001,40.692262,1.0,1.1365215761094967,2009,7,12,6,0
6.9,-74.00009200000001,40.73874,-73.991962,40.751157,5.0,1.5412474189165186,2011,7,4,0,0
5.5,-74.00189499999999,40.726234999999996,-74.00511999999999,40.718845,1.0,0.865508032559885,2014,5,7,2,0
12.0,-73.950345,40.786857,-73.988281,40.764627000000004,1.0,4.0390898658094825,2014,10,24,4,22
3.3,-73.960577,40.775923,-73.964628,40.770512,5.0,0.6916508999048693,2010,10,17,6,16
19.0,-74.008945,40.704032,-73.976665,40.751272,5.0,5.915347712545068,2013,7,15,0,17
36.33,-73.98894200000001,40.757137,-73.870965,40.774155,1.0,10.114329886340272,2014,2,5,2,10
7.7,-74.00746,40.727222999999995,-73.988455,40.737092,1.0,1.9412897128213658,2009,5,9,5,17
8.9,-73.96716500000001,40.772278,-73.978062,40.758807,1.0,1.7566830244482743,2009,5,14,3,18
10.9,-73.983899,40.762190000000004,-73.97532,40.755807,1.0,1.0128521635126928,2010,12,16,3,16
6.1,-74.005057,40.722836,-73.991146,40.739523999999996,1.0,2.1948309735491964,2011,3,23,2,23
8.5,-73.95658900000001,40.771501,-73.980914,40.745351,2.0,3.557054373358174,2011,5,28,5,0
5.7,-73.930645,40.769027,-73.919795,40.757509999999996,1.0,1.5732247938967143,2012,3,23,4,2
33.8,-74.004452,40.750792,-73.992322,40.66625,3.0,9.456079331937225,2012,10,7,6,1
8.1,-73.95607199999999,40.767925,-73.975353,40.755623,5.0,2.123260390628567,2009,3,11,2,17
18.1,-73.989126,40.721579,-73.888926,40.747565,1.0,8.92332955754166,2009,8,2,6,0
5.0,-73.99669,40.744477,-74.00619300000001,40.750068,1.0,1.0135900938273774,2013,2,2,5,12
9.5,-73.98684,40.761092,-73.989977,40.751482,2.0,1.1007662876169173,2013,8,15,3,19
15.0,-73.97784,40.777202,-73.982102,40.743148,1.0,3.803608529908441,2014,7,28,0,18
5.7,-74.13371,40.651728000000006,-74.135442,40.650247,5.0,0.2201575254435319,2010,8,5,3,16
24.0,-73.978468,40.762586999999996,-74.012227,40.706666999999996,1.0,6.8377291632584924,2014,1,17,4,10
12.0,-73.978187,40.752512,-73.95089,40.785915,1.0,4.368056967659812,2014,3,12,2,19
9.0,-73.99248505,40.71422195,-73.96182251,40.70974731,1.0,2.631867969908739,2015,3,7,5,18
7.3,-73.95340300000001,40.785242,-73.9411,40.807615000000006,1.0,2.694724119496503,2010,6,17,3,23
8.0,-73.948484,40.779090999999994,-73.966599,40.788855,1.0,1.8721472067671525,2014,5,30,4,7
2.9,-73.993608,40.761905,-73.991563,40.760593,1.0,0.22571791607746974,2009,6,6,5,3
4.9,-73.963342,40.798707,-73.958703,40.806942,1.0,0.9954661003559263,2009,7,25,5,16
6.9,-73.985033,40.736422,-73.977518,40.722333,1.0,1.6897656845265576,2009,8,18,1,17
17.3,-73.97890500000001,40.785177000000004,-73.99146800000001,40.75014,1.0,4.037037495515909,2011,5,27,4,14
10.5,-73.975435,40.749023,-73.966686,40.788990000000005,1.0,4.504788375414725,2012,9,2,6,23
8.0,-73.977983,40.737515,-73.982835,40.72274,1.0,1.6930117173976034,2013,2,23,5,13
8.5,-73.986806,40.744403999999996,-73.983359,40.766948,1.0,2.523536456070983,2014,2,26,2,12
3.7,-73.95099599999999,40.785744,-73.952442,40.789677000000005,2.0,0.45395748358111787,2011,7,7,3,13
9.7,-73.959828,40.779567,-73.988357,40.750275,1.0,4.047426342567881,2012,4,22,6,19
6.0,-73.95588599999999,40.764173,-73.96912900000001,40.759415000000004,1.0,1.2344769030888814,2013,2,20,2,0
4.1,-73.974753,40.777938,-73.98216500000001,40.778857,5.0,0.6324113975121486,2009,9,24,3,10
4.5,-73.992352,40.738238,-74.000702,40.729923,2.0,1.1618271189783715,2009,12,9,2,12
7.3,-73.97663299999999,40.788068,-73.96000500000001,40.810208,5.0,2.831923639988394,2011,10,14,4,17
5.7,-73.990255,40.7561,-73.980407,40.766077,1.0,1.3851738375938303,2012,5,29,1,7
4.5,-73.979742,40.755171999999995,-73.980087,40.749887,1.0,0.5883832951278298,2014,6,20,4,22
6.5,-74.00434200000001,40.724022,-73.995013,40.739757,1.0,1.918118913050363,2013,6,19,2,18
6.5,-73.95934799999999,40.774522999999995,-73.966382,40.755743,5.0,2.1706395975335315,2010,9,25,5,23
6.9,-73.955505,40.783763,-73.973991,40.794378,1.0,1.9532661845564014,2011,1,3,0,10
4.5,-73.999065,40.739303,-74.002702,40.732815,1.0,0.7838162315489142,2013,1,27,6,18
5.7,-73.976527,40.759313,-73.96971500000001,40.7666,2.0,0.992822431654633,2010,11,5,4,12
10.1,-73.974572,40.750640000000004,-73.979861,40.764285,1.0,1.5813019400043824,2012,8,22,2,11
4.0,-73.978177,40.74825,-73.978145,40.742632,1.0,0.6246989145064864,2014,9,10,2,8
14.5,-73.99726868,40.72182083,-73.97504425,40.68912506,6.0,4.089886333685722,2015,2,16,0,19
5.3,-73.964774,40.772867,-73.971307,40.766589,1.0,0.8888158542751817,2009,12,3,3,18
16.1,-73.9923,40.748792,-73.93502,40.798388,1.0,7.326561979746459,2010,4,19,0,20
7.7,-73.955137,40.785845,-73.95856500000001,40.764182,2.0,2.4260494579615526,2010,9,20,0,23
4.5,-73.981973,40.730996999999995,-73.97362,40.724133,1.0,1.0382554581076955,2014,9,6,5,2
8.9,-73.968734,40.786263,-73.993886,40.764848,1.0,3.1868328214721084,2010,1,29,4,11
9.0,-73.985475,40.746988,-73.989092,40.73199,1.0,1.695314603501036,2012,9,15,5,22
8.5,-73.96089,40.760993,-73.984728,40.768452,1.0,2.1721858463971726,2012,12,27,3,23
5.3,-73.982667,40.731125,-73.97624499999999,40.743691999999996,1.0,1.498483056980069,2010,6,14,0,23
40.83,-73.873019,40.774335,-73.985638,40.75998,2.0,9.617663307848659,2014,3,10,0,16
9.5,-73.97329712,40.75814819,-73.95321655,40.785739899999996,5.0,3.5031959178856673,2015,4,27,0,19
26.5,-73.86269300000001,40.768914,-73.977727,40.761072,1.0,9.727140844748194,2011,6,13,0,10
6.5,-73.96732800000001,40.769418,-73.970968,40.786092,1.0,1.8792269451764672,2011,5,17,1,18
6.5,-73.993466,40.740683000000004,-73.97958,40.730027,1.0,1.6651786624020417,2011,12,2,4,19
16.9,-73.997247,40.724292,-73.926185,40.700972,1.0,6.526666292696132,2009,1,4,6,12
6.5,-73.995007,40.739898,-73.989512,40.752778,3.0,1.505143067745926,2011,1,26,2,12
7.0,-73.961712,40.779925,-73.975578,40.760639000000005,3.0,2.4417980893899545,2013,2,17,6,15
20.5,-73.98596954,40.76804733,-73.90697479,40.77340317,1.0,6.678841101709807,2015,4,9,3,3
7.7,-73.9976,40.736171999999996,-73.97632800000001,40.7568,1.0,2.9107436774912854,2009,6,30,1,19
9.3,-73.97409300000001,40.778929999999995,-73.971992,40.760271,1.0,2.0823164827330176,2009,7,23,3,15
10.5,-73.97151600000001,40.750780999999996,-74.005264,40.733243,1.0,3.447713976080789,2011,1,31,0,19
11.3,-73.97376700000001,40.748119,-74.005002,40.715896,2.0,4.445768098243664,2011,6,12,6,15
14.9,-74.002887,40.728118,-73.982017,40.66455,1.0,7.284126748809347,2012,2,22,2,22
57.33,-73.78997700000001,40.646957,-73.9853,40.733567,2.0,19.07752560994798,2014,2,26,2,7
9.7,-73.973187,40.781382,-73.97743299999999,40.760954999999996,1.0,2.2993497446824276,2011,4,23,5,14
8.1,-73.955795,40.764143,-73.948492,40.789026,1.0,2.8343753338509705,2011,10,28,4,21
10.1,-73.988843,40.748452,-73.95400699999999,40.778667999999996,2.0,4.460542324797692,2011,1,16,6,21
6.5,-73.973902,40.760458,-73.96385500000001,40.773922,2.0,1.719681039718831,2011,2,9,2,14
5.3,-73.99181,40.758979,-73.99403199999999,40.751540000000006,1.0,0.8480886205494269,2012,1,28,5,15
8.5,-73.99454561145336,40.74474979443069,-74.002037,40.752035,1.0,1.0268767329928024,2014,7,14,0,21
8.1,-73.980462,40.762135,-73.98774300000001,40.743213,5.0,2.191595373291334,2009,9,24,3,14
20.5,-73.985118,40.747282,-73.951195,40.688334999999995,2.0,7.150983937282034,2012,10,17,2,22
9.0,-73.972915,40.785302,-73.96036,40.767317,5.0,2.262077878962424,2012,12,2,6,18
7.0,-73.94419098,40.71325302,-73.95399475,40.72577667,1.0,1.619223426619493,2015,2,22,6,0
17.3,-73.989225,40.757979999999996,-73.97875,40.7669,2.0,1.3274405886518132,2011,7,19,1,21
4.9,-73.98705799999999,40.776152,-73.97818000000001,40.783834999999996,1.0,1.1351809769057526,2012,1,8,6,17
4.9,-73.986777,40.759352,-73.97523199999999,40.765287,1.0,1.1751464234654727,2012,7,1,6,17
14.5,-74.003913,40.748442,-74.017842,40.705734,2.0,4.891815114463512,2012,9,6,3,8
10.5,-74.00814799999999,40.738132,-73.983898,40.746448,2.0,2.242517875633427,2013,5,3,4,8
9.5,-73.98106800000001,40.737927,-73.99663699999999,40.747440000000005,1.0,1.685029515506847,2014,3,18,1,23
25.7,-73.862788,40.769040000000004,-73.997514,40.724149,1.0,12.398739914298465,2009,2,23,0,7
3.3,-73.9873,40.7292,-73.994,40.7321,1.0,0.6501583166930902,2011,6,4,5,10
5.0,-73.984009,40.745739,-73.986538,40.752274,1.0,0.7572442912518392,2012,12,26,2,2
7.3,-73.979991,40.734819,-73.957753,40.765122,1.0,3.8552491039686783,2009,6,20,5,10
14.5,-73.98405100000001,40.768722,-73.999158,40.726394,1.0,4.875674438591923,2010,7,7,2,17
5.7,-73.998788,40.68116,-73.993013,40.692923,1.0,1.3956823255255095,2011,4,16,5,19
7.0,-73.965684,40.762956,-73.947283,40.777771,1.0,2.261627978747898,2012,12,19,2,21
5.0,-73.945138,40.718903000000005,-73.94990200000001,40.710278,1.0,1.0397151533966422,2014,4,12,5,1
7.3,-74.00022299999999,40.717982,-73.97896999999999,40.719411,1.0,1.798173968906141,2010,8,12,3,23
19.7,-73.98656899999999,40.761531,-73.869857,40.740448,1.0,10.107007987221506,2011,3,17,3,3
4.0,-74.003254,40.749083,-73.9969,40.747398,1.0,0.5671037977904858,2014,5,14,2,11
4.5,-73.97652,40.751072,-73.987167,40.749722999999996,2.0,0.9093274874144849,2009,9,9,2,14
10.1,-73.97138000000001,40.760540999999996,-73.993277,40.733421,1.0,3.535044637624899,2010,4,22,3,20
6.9,-74.003837,40.726054,-73.98616899999999,40.753899,1.0,3.435450164067444,2011,5,30,0,13
11.5,-73.962097,40.716018,-73.986949,40.720949,1.0,2.165039318371051,2014,10,25,5,19
21.54,-73.98423004,40.75994873,-73.95433044,40.73455048,2.0,3.7841846127880463,2015,5,2,5,23
8.0,-73.95641327,40.78718948,-73.95397949,40.7705307,1.0,1.8636727522091334,2015,5,17,6,10
10.0,-73.98442841,40.76488113,-73.97821808,40.78358078,1.0,2.1440597782217776,2015,5,20,2,18
5.7,-73.982179,40.77251,-73.973662,40.787082,1.0,1.771934020886747,2009,1,3,5,12
6.9,-73.983785,40.749945000000004,-73.999323,40.739096999999994,1.0,1.7800200741884624,2012,3,7,2,9
3.3,-73.921287,40.767052,-73.927308,40.76614,1.0,0.5171078748259774,2011,11,23,2,0
10.9,-73.978993,40.726551,-73.967989,40.766178000000004,1.0,4.502776326460397,2012,5,31,3,1
8.0,-73.983885,40.738302000000004,-73.982538,40.751762,1.0,1.5009793438437662,2012,9,11,1,8
24.5,-73.976005,40.786291999999996,-73.90959699999999,40.761047,1.0,6.257064584529266,2012,10,27,5,0
12.0,-73.977713,40.725737,-74.009835,40.705415,1.0,3.5264130027708265,2012,10,27,5,1
39.0,-73.782639,40.64443,-73.987367,40.686233,1.0,17.882379681864936,2012,12,31,0,2
15.5,-73.97195500000001,40.786365999999994,-74.007339,40.74113,1.0,5.846509209354211,2014,12,7,6,20
6.5,-74.002052,40.740695,-73.978787,40.739637,1.0,1.9635998613856198,2010,3,27,5,2
7.7,-73.970421,40.761782000000004,-73.963186,40.775128,1.0,1.6042164572753579,2011,1,24,0,18
16.5,-74.00458,40.707229999999996,-74.0041,40.756640999999995,1.0,5.494401382319713,2012,12,22,5,9
11.0,-73.9812088,40.75359726,-73.97173309,40.75663757,1.0,0.8667922959416261,2015,1,6,1,12
11.5,-73.95432281,40.76605988,-73.98101044,40.78433228,2.0,3.0295724890209734,2015,3,23,0,19
5.3,-73.990987,40.750254,-73.985235,40.753582,1.0,0.6096729205612154,2012,6,1,4,11
32.1,-73.977492,40.761922,-73.871247,40.773827000000004,1.0,9.044790751558724,2012,8,20,0,11
13.5,-74.01045,40.718882,-73.990577,40.726717,1.0,1.887788413556798,2014,9,14,6,18
22.0,-73.97556999999999,40.79222,-74.00327,40.74375,1.0,5.872791328059267,2014,12,6,5,17
6.5,-73.99112701,40.72993088,-73.98620605,40.73545074,3.0,0.7407091113817518,2015,5,16,5,22
8.1,-73.995468,40.739142,-73.981053,40.764588,5.0,3.079005701165017,2009,5,17,6,12
14.5,-74.00984100000001,40.714417,-73.982713,40.73939,1.0,3.596768049408534,2014,3,21,4,3
21.5,-73.991552,40.745294,-73.952914,40.769052,1.0,4.1916758336337585,2014,6,16,0,14
3.3,-73.994943,40.725063,-73.99656800000001,40.722071,2.0,0.35977592145445925,2010,10,6,2,4
4.5,-73.992388,40.753182,-73.995312,40.744415000000004,4.0,1.0054826863458517,2013,5,27,0,19
11.7,-73.987773,40.719907,-73.99092900000001,40.760284000000006,1.0,4.4975840920940815,2009,10,28,2,1
5.0,-73.993827,40.735783000000005,-74.002764,40.731858,1.0,0.8703493447570567,2009,1,28,2,20
10.5,-73.96176,40.767925,-73.960077,40.767877,1.0,0.14183380317421623,2010,5,27,3,10
6.5,-73.9791,40.7718,-73.972,40.7817,1.0,1.2526949090704567,2011,10,6,3,16
12.0,-73.97856903,40.74536896,-73.99154663,40.75141144,1.0,1.2831922724640006,2015,5,8,4,17
15.3,-73.98701,40.724918,-73.98741,40.775785,1.0,5.65625269580786,2010,9,26,6,17
12.1,-74.005212,40.741296999999996,-73.964365,40.759516999999995,2.0,3.9929719935436694,2011,6,25,5,2
17.3,-73.972258,40.781455,-73.972258,40.781455,1.0,9.487179487179487,2012,4,16,0,23
12.1,-73.97421,40.791311,-73.940934,40.839788,1.0,6.0743850554555445,2010,10,18,0,7
21.7,-73.862702,40.768958000000005,-73.97449300000001,40.757738,1.0,9.497391377834953,2009,2,27,4,20
4.5,-73.98679200000001,40.729665000000004,-73.983572,40.722932,1.0,0.7963296248916785,2009,12,24,3,22
5.3,-73.967867,40.765493,-73.955292,40.770936999999996,1.0,1.2198003561430553,2010,1,15,4,15
7.7,-74.002535,40.739542,-73.980301,40.751369,1.0,2.288636142133388,2010,5,24,0,9
15.3,-73.9788,40.783403,-73.987353,40.758796999999994,1.0,2.829275981910184,2012,7,18,2,12
12.1,-73.97964,40.761171999999995,-73.952567,40.778185,5.0,2.9625364769417217,2012,2,2,3,9
14.5,-73.994334,40.731435999999995,-73.985238,40.756783,1.0,2.9207715472586795,2013,7,16,1,7
8.0,-73.971024,40.761549,-73.977455,40.754627,1.0,0.9411829409083764,2014,7,23,2,14
6.5,-73.979393,40.735222,-73.991385,40.748825,1.0,1.818958450824013,2011,1,15,5,13
5.5,-74.005277,40.740465,-73.99420500000001,40.736227,1.0,1.0451129077179968,2013,3,18,0,23
7.7,-73.974598,40.756603000000005,-73.959959,40.776676,1.0,2.5498617086658113,2009,10,19,0,10
9.3,-73.961977,40.758703999999994,-73.939585,40.798572,1.0,4.817405541310185,2010,12,29,2,0
6.1,-73.979668,40.752607,-73.99866999999999,40.742155,5.0,1.9781569403954378,2011,1,12,2,21
6.9,-73.9942,40.7459,-73.9878,40.7509,1.0,0.7744490591990824,2011,11,7,0,10
4.9,-73.987377,40.738765,-73.99107,40.74879,6.0,1.1573311181936146,2012,4,25,2,16
5.0,-73.977323,40.752041999999996,-73.985662,40.752975,1.0,0.7100489746484865,2012,11,7,2,14
11.3,-73.95914300000001,40.774761,-73.994096,40.732427,1.0,5.552222280048948,2010,2,13,5,12
4.9,-74.007613,40.70682,-74.011175,40.711197999999996,1.0,0.571951444434518,2010,8,1,6,3
4.1,-73.980104,40.780640000000005,-73.97369,40.789365999999994,3.0,1.1104377105113612,2012,2,11,5,9
5.3,-73.9612,40.765,-73.9748,40.753,1.0,1.7585704497696324,2012,1,8,6,11
9.7,-73.98764,40.759992,-73.98265,40.774402,2.0,1.6565095741017382,2012,6,20,2,19
35.83,-73.870922,40.773937,-73.98455,40.722552,2.0,11.147631356178808,2013,3,5,1,17
9.0,-73.96623699999999,40.794653000000004,-73.94324399999999,40.799116999999995,2.0,1.998139719348111,2013,6,16,6,19
12.0,-73.983498,40.730154999999996,-73.95563100000001,40.775876000000004,1.0,5.5996845827668125,2014,4,13,6,1
9.0,-73.980812,40.753671999999995,-74.002545,40.734,1.0,2.8525484228209357,2014,8,8,4,22
